index	u	u_value	x	x_value	m	m_value	y	y_value
0	hgnc:2345	0.39126573977654355	hgnc:4234	-0.314207943494898	hgnc:1527	-0.5264271341800697	hgnc:1736	-0.14699014574513747
0	hgnc:2345	-0.4467849790770104	hgnc:4234	-0.8001736359778576	hgnc:1527	0.2147554084792901	hgnc:1736	0.3440231077365964
0	hgnc:2345	-0.7219475680970802	hgnc:4234	0.2748867418826476	hgnc:1527	0.646656078055293	hgnc:1736	0.2756448243708016
0	hgnc:2345	0.4357910070906197	hgnc:4234	0.2552315629498136	hgnc:1527	0.7096617150028129	hgnc:1736	1.4642649581005287
0	hgnc:2345	0.1296454871326005	hgnc:4234	0.9667175311168678	hgnc:1527	0.5027777540460486	hgnc:1736	1.496765282885466
0	hgnc:2345	0.11119066076534034	hgnc:4234	0.5064819984932897	hgnc:1527	-0.5187423550598396	hgnc:1736	0.4800868144041732
0	hgnc:2345	0.8005340075556875	hgnc:4234	-0.2782454459210545	hgnc:1527	0.6409478230075767	hgnc:1736	0.6746255580347009
0	hgnc:2345	-0.8488621200325188	hgnc:4234	0.46181785092717476	hgnc:1527	-0.4926165367586814	hgnc:1736	-1.9253010805186384
0	hgnc:2345	-0.6725856268316266	hgnc:4234	0.13377034655466516	hgnc:1527	0.11876491761045253	hgnc:1736	-0.6946987332254009
0	hgnc:2345	0.9498791033162475	hgnc:4234	-0.11210628847111981	hgnc:1527	0.36626002694400384	hgnc:1736	1.0712408682137327
0	hgnc:2345	0.981918809863733	hgnc:4234	-0.23595066723384184	hgnc:1527	0.534980208568164	hgnc:1736	0.4089722769492188
0	hgnc:2345	-0.12223353123768321	hgnc:4234	0.536449546267798	hgnc:1527	0.5179579555254354	hgnc:1736	0.6950706837428353
0	hgnc:2345	0.5844857747601389	hgnc:4234	0.16413008488308206	hgnc:1527	0.8510102720478492	hgnc:1736	1.4946430534845503
0	hgnc:2345	0.19260415043939938	hgnc:4234	0.34046586875553747	hgnc:1527	0.8561208126387694	hgnc:1736	-0.08102055426691879
0	hgnc:2345	-0.28834192584509966	hgnc:4234	0.883811713730041	hgnc:1527	0.2321205834483394	hgnc:1736	0.06362247056493872
0	hgnc:2345	0.9997791174518922	hgnc:4234	-0.7608622833330757	hgnc:1527	0.25966068703982725	hgnc:1736	1.5919772799300702
0	hgnc:2345	0.5591400720486095	hgnc:4234	-0.34302700840174244	hgnc:1527	-0.05607764934247372	hgnc:1736	0.1928390301375379
0	hgnc:2345	-0.4454854002236699	hgnc:4234	0.14120480279034617	hgnc:1527	0.19448997944431123	hgnc:1736	-0.24935644953252242
0	hgnc:2345	0.5968266395395936	hgnc:4234	0.28482328905340215	hgnc:1527	1.0797413121245596	hgnc:1736	1.2336413553186631
0	hgnc:2345	-0.6087302391814986	hgnc:4234	0.08380482805953145	hgnc:1527	0.44718509350314956	hgnc:1736	-0.6436102589771198
0	hgnc:2345	0.4350203199335976	hgnc:4234	-0.17522733079009098	hgnc:1527	0.01751611320764726	hgnc:1736	0.5275606267752937
0	hgnc:2345	0.4732856142636066	hgnc:4234	0.20971659677298912	hgnc:1527	0.8904015192643798	hgnc:1736	1.7760566238946547
0	hgnc:2345	-0.8990170582861614	hgnc:4234	-0.31579853876754355	hgnc:1527	-0.7902133406611294	hgnc:1736	-1.5179005535018835
0	hgnc:2345	0.5685461472413846	hgnc:4234	0.16290997566476217	hgnc:1527	-0.28034137059250314	hgnc:1736	0.8099059711491178
0	hgnc:2345	0.7850321240561289	hgnc:4234	-0.9908790712215142	hgnc:1527	-0.7611882360259429	hgnc:1736	0.6334932800025652
0	hgnc:2345	-0.7600881277780609	hgnc:4234	-0.7006032809167158	hgnc:1527	-1.2377124248123814	hgnc:1736	-2.250424333330864
0	hgnc:2345	0.9271722631457786	hgnc:4234	0.16355331190964711	hgnc:1527	-0.5504353190403091	hgnc:1736	-0.5441017287525187
0	hgnc:2345	-0.35281608376274387	hgnc:4234	-0.9346287037010913	hgnc:1527	0.10704348868160973	hgnc:1736	-0.36825942333527073
0	hgnc:2345	-0.37311337987623405	hgnc:4234	-0.8730362480139304	hgnc:1527	-0.14669622589232445	hgnc:1736	-0.5918716011959597
0	hgnc:2345	0.07119443246370238	hgnc:4234	-0.7589418026263904	hgnc:1527	-0.11513684275506508	hgnc:1736	0.7019909979000918
0	hgnc:2345	0.1710492453060355	hgnc:4234	0.017502405141894155	hgnc:1527	0.42871702668407696	hgnc:1736	0.9016989511121607
0	hgnc:2345	0.49561439399682405	hgnc:4234	0.9820735849507322	hgnc:1527	0.3843052514058317	hgnc:1736	1.262250335373985
0	hgnc:2345	0.7284839071938762	hgnc:4234	0.8093398982978646	hgnc:1527	0.5374463783888956	hgnc:1736	1.8473720376141718
0	hgnc:2345	0.3165565111356017	hgnc:4234	-0.41985900453723557	hgnc:1527	0.4906826581234815	hgnc:1736	1.0134871950863167
0	hgnc:2345	0.5664322214049611	hgnc:4234	-0.44062791111146116	hgnc:1527	-1.1676205475373207	hgnc:1736	0.386545629492286
0	hgnc:2345	0.383821575564975	hgnc:4234	-0.07353261652133812	hgnc:1527	0.9117893774072217	hgnc:1736	0.5906824161850408
0	hgnc:2345	0.719897828427881	hgnc:4234	-0.5315032330663831	hgnc:1527	0.06814225447062972	hgnc:1736	1.5741977498185453
0	hgnc:2345	-0.21387412516765192	hgnc:4234	0.4003699729383682	hgnc:1527	0.4581481832554839	hgnc:1736	-0.4076683081949788
0	hgnc:2345	-0.9875289401505993	hgnc:4234	-0.7770133228043593	hgnc:1527	-1.172262233150677	hgnc:1736	-2.1468923283858508
0	hgnc:2345	0.8928474713729968	hgnc:4234	0.5487200440168487	hgnc:1527	1.2763097670035017	hgnc:1736	2.2733204156854603
0	hgnc:2345	0.4345409454128759	hgnc:4234	0.833557086342934	hgnc:1527	1.389581801684969	hgnc:1736	1.2257977964148865
0	hgnc:2345	0.6801856970236277	hgnc:4234	0.5575938036147946	hgnc:1527	-0.2528014713761058	hgnc:1736	0.22484439034332082
0	hgnc:2345	0.9814309492001554	hgnc:4234	-0.26042482436749886	hgnc:1527	-1.1595151401318653	hgnc:1736	-0.47576383670713374
0	hgnc:2345	-0.45623300751412055	hgnc:4234	0.29732151885945	hgnc:1527	-0.13350950134795084	hgnc:1736	-0.44868836228984565
0	hgnc:2345	0.853508984750805	hgnc:4234	0.7423184288831399	hgnc:1527	1.1355471314665304	hgnc:1736	1.9131162671822322
0	hgnc:2345	0.441513723889396	hgnc:4234	0.43911210264540146	hgnc:1527	0.33568607247085847	hgnc:1736	0.913688254211453
0	hgnc:2345	0.44213828086030005	hgnc:4234	0.1417743911810497	hgnc:1527	-0.41090644254110276	hgnc:1736	-0.7461230671260777
0	hgnc:2345	-0.10426893545805216	hgnc:4234	-0.4887486680861866	hgnc:1527	-0.6560436164695447	hgnc:1736	-0.47679914512056254
0	hgnc:2345	0.9830372905381581	hgnc:4234	0.8875103225235544	hgnc:1527	0.7987039390638755	hgnc:1736	0.7490063064800225
0	hgnc:2345	-0.105307349257445	hgnc:4234	-0.5281878452119435	hgnc:1527	0.02307963671351959	hgnc:1736	-0.08682721270498023
0	hgnc:2345	-0.5574948037858871	hgnc:4234	0.8226479532548167	hgnc:1527	-0.04014100723966085	hgnc:1736	-1.0677426579076998
0	hgnc:2345	-0.965946625525756	hgnc:4234	-0.34700791264376385	hgnc:1527	0.3221265213578551	hgnc:1736	-0.2607492876725942
0	hgnc:2345	0.10537284839645045	hgnc:4234	-0.7178224871173189	hgnc:1527	-0.5068606082085446	hgnc:1736	-0.9922222121653236
0	hgnc:2345	-0.2986444182808754	hgnc:4234	-0.6744388338593449	hgnc:1527	0.3760585035425579	hgnc:1736	-0.7754315572784389
0	hgnc:2345	-0.13407968534827752	hgnc:4234	-0.15487002960989119	hgnc:1527	-0.8596737750655185	hgnc:1736	-1.2910460640991095
0	hgnc:2345	-0.7773240247168269	hgnc:4234	-0.8803534196430206	hgnc:1527	0.012580585061765404	hgnc:1736	-0.860963309697586
0	hgnc:2345	-0.19491174735430428	hgnc:4234	-0.38243637149045506	hgnc:1527	-0.0486317320690301	hgnc:1736	-0.6585865651147786
0	hgnc:2345	0.15469611987708332	hgnc:4234	-0.33456573377637294	hgnc:1527	-0.734583907481665	hgnc:1736	0.3001511805726264
0	hgnc:2345	0.21908271408456348	hgnc:4234	-0.7623558652606366	hgnc:1527	-0.6052038995079044	hgnc:1736	-0.10826612371446204
0	hgnc:2345	-0.8371493928586056	hgnc:4234	-0.9399612447131083	hgnc:1527	-1.5322353422309196	hgnc:1736	-2.834927698038921
0	hgnc:2345	0.7572384385103661	hgnc:4234	-0.6839101837025774	hgnc:1527	-0.8053272594670146	hgnc:1736	-1.076756009383577
0	hgnc:2345	0.3412565441506894	hgnc:4234	-0.19995455856255379	hgnc:1527	-0.48835386629123223	hgnc:1736	0.25139561453922005
0	hgnc:2345	0.5305157893569332	hgnc:4234	-0.56458233323776	hgnc:1527	-1.305290696221752	hgnc:1736	-1.1594553205481426
0	hgnc:2345	0.6967842697096227	hgnc:4234	-0.16761222909110743	hgnc:1527	0.471785398752259	hgnc:1736	0.7769083025085926
0	hgnc:2345	-0.30339380607115096	hgnc:4234	-0.2723433649817435	hgnc:1527	-0.5461092669012733	hgnc:1736	-0.4648557116727178
0	hgnc:2345	0.3965731315324219	hgnc:4234	-0.13098611396794524	hgnc:1527	0.24199963044900782	hgnc:1736	1.395529133265792
0	hgnc:2345	0.42703491096376855	hgnc:4234	0.9629251438755634	hgnc:1527	0.49343140717263356	hgnc:1736	1.203283922117353
0	hgnc:2345	0.5682642586282785	hgnc:4234	0.523822980047328	hgnc:1527	0.5665011826385986	hgnc:1736	0.6912006667416377
0	hgnc:2345	0.5009980235140179	hgnc:4234	0.4370098297552483	hgnc:1527	-0.36821219704253316	hgnc:1736	-0.5134729171861776
0	hgnc:2345	0.47925875395554196	hgnc:4234	0.6383180291289513	hgnc:1527	-0.04679588193375228	hgnc:1736	-0.5117168087486687
0	hgnc:2345	0.415449453878064	hgnc:4234	-0.06712124407933708	hgnc:1527	-0.7759929984009614	hgnc:1736	0.35721371190429885
0	hgnc:2345	-0.3803413945993688	hgnc:4234	-0.662624849497614	hgnc:1527	-1.4279000796112218	hgnc:1736	-2.3013234479093807
0	hgnc:2345	-0.1080513304858366	hgnc:4234	-0.34791183776562623	hgnc:1527	-0.4305114550076703	hgnc:1736	-0.038667344389503755
0	hgnc:2345	0.7089847255213051	hgnc:4234	-0.9246571451992044	hgnc:1527	-0.3921678270676402	hgnc:1736	0.3257738256856036
0	hgnc:2345	0.9190997496846642	hgnc:4234	0.0737543133323447	hgnc:1527	0.6664302090598642	hgnc:1736	0.9115626980727436
0	hgnc:2345	0.5152808325897862	hgnc:4234	-0.7726287658953924	hgnc:1527	-0.7122544869457387	hgnc:1736	-0.6136398496111597
0	hgnc:2345	-0.12680305883854026	hgnc:4234	-0.7379837415820829	hgnc:1527	0.06567248837746431	hgnc:1736	0.9173749247745124
0	hgnc:2345	-0.5521722289137487	hgnc:4234	-0.940711571856536	hgnc:1527	-0.3718289345381729	hgnc:1736	-1.5393445106165338
0	hgnc:2345	0.14752149488976962	hgnc:4234	0.6365491083155572	hgnc:1527	-0.3011533081754737	hgnc:1736	0.2967435884199754
0	hgnc:2345	-0.6986515175064505	hgnc:4234	-0.1306858083036359	hgnc:1527	-0.5573179654563575	hgnc:1736	-0.2924420519855915
0	hgnc:2345	-0.3236576839222203	hgnc:4234	-0.7803152521521264	hgnc:1527	-0.13276861409052187	hgnc:1736	0.10850129129863872
0	hgnc:2345	0.8937607640107719	hgnc:4234	-0.3609496428132689	hgnc:1527	-0.0049602794763778935	hgnc:1736	0.04849494030184798
0	hgnc:2345	0.10560184538096884	hgnc:4234	-0.39487704294694176	hgnc:1527	-1.0861476450433232	hgnc:1736	-1.4649357769523952
0	hgnc:2345	-0.19111018684471892	hgnc:4234	-0.28943637447848247	hgnc:1527	0.22583721885765987	hgnc:1736	-0.8667219047155474
0	hgnc:2345	0.7156657853534896	hgnc:4234	0.43640234055315347	hgnc:1527	0.9098175051297117	hgnc:1736	1.3509256832945598
0	hgnc:2345	-0.6321809408686982	hgnc:4234	0.7839445688057762	hgnc:1527	0.0048211186855537935	hgnc:1736	-1.265446467574872
1	hgnc:11998	-0.7920234622329134	hgnc:1508	0.2819981403131539	hgnc:16028	0.3116735116662698	hgnc:17635	0.034691438149245246
1	hgnc:11998	0.1603541369974948	hgnc:1508	0.11542468300808657	hgnc:16028	0.9314863785385599	hgnc:17635	0.6010887822220402
1	hgnc:11998	-0.967079916123434	hgnc:1508	0.5260332766587292	hgnc:16028	0.8187691830769162	hgnc:17635	0.8223381014318705
1	hgnc:11998	0.8772029248161088	hgnc:1508	-0.4387398228829595	hgnc:16028	0.16125402959637894	hgnc:17635	1.034305456784953
1	hgnc:11998	-0.20836859713683165	hgnc:1508	0.42973723271621267	hgnc:16028	1.080318361931253	hgnc:17635	1.5769179998971121
1	hgnc:11998	0.909600392711724	hgnc:1508	1.1602943163249093	hgnc:16028	1.1380642861183312	hgnc:17635	1.686480645605917
1	hgnc:11998	-0.9058049760864306	hgnc:1508	-1.1661859577783764	hgnc:16028	-0.5551817861825421	hgnc:17635	-0.6794637274279169
1	hgnc:11998	-0.21790878138368663	hgnc:1508	-0.2671798455980611	hgnc:16028	0.22388105361649058	hgnc:17635	0.6060758754407467
1	hgnc:11998	-0.7366923819464799	hgnc:1508	0.4228015438333279	hgnc:16028	-0.34639321597548506	hgnc:17635	-0.5567234693790635
1	hgnc:11998	0.5759233609059811	hgnc:1508	-0.5434693951328423	hgnc:16028	-0.5462344188985442	hgnc:17635	-0.4544707982943614
1	hgnc:11998	-0.6554255411675167	hgnc:1508	-1.1956679059981412	hgnc:16028	-1.3754165004054042	hgnc:17635	-1.9990702105368983
1	hgnc:11998	-0.39174613705501127	hgnc:1508	-0.6337585605625234	hgnc:16028	-1.0706493564130855	hgnc:17635	-0.4899746821198807
1	hgnc:11998	-0.0965145709917854	hgnc:1508	0.4778147282434393	hgnc:16028	-0.6717217198372916	hgnc:17635	-1.3862569054493132
1	hgnc:11998	-0.29774340289527346	hgnc:1508	-0.417673242016627	hgnc:16028	-0.8264278450016429	hgnc:17635	-1.9448772913855228
1	hgnc:11998	-0.32082033368141993	hgnc:1508	0.497589718838889	hgnc:16028	-0.014562549874434394	hgnc:17635	-0.6712033060483591
1	hgnc:11998	0.3122638269411797	hgnc:1508	-0.3316184800998456	hgnc:16028	0.38986456637837397	hgnc:17635	1.2373814953698534
1	hgnc:11998	-0.5935610511803584	hgnc:1508	-0.8194062895265654	hgnc:16028	0.5443337157347886	hgnc:17635	0.5849441016700416
1	hgnc:11998	-0.15919426262181502	hgnc:1508	-0.2148732308058632	hgnc:16028	0.7675815076705207	hgnc:17635	0.13674887060077068
1	hgnc:11998	0.0502452684172956	hgnc:1508	0.8309789474460071	hgnc:16028	0.9034194630644692	hgnc:17635	0.0915765365020702
1	hgnc:11998	-0.22133026199399475	hgnc:1508	-0.2955780005788494	hgnc:16028	-0.6974031530740727	hgnc:17635	-0.386123750348362
1	hgnc:11998	-0.40722467748885927	hgnc:1508	0.8187754410495584	hgnc:16028	-0.1445633998918906	hgnc:17635	-0.8863526138802971
1	hgnc:11998	0.6795728439217272	hgnc:1508	0.28313445823386063	hgnc:16028	0.5388003793327227	hgnc:17635	0.177904751280187
1	hgnc:11998	0.8246766678253945	hgnc:1508	-0.024301252673903262	hgnc:16028	0.7806824736033131	hgnc:17635	1.6299512759435981
1	hgnc:11998	0.2841820869745153	hgnc:1508	0.24297944577445457	hgnc:16028	-0.02464763792186947	hgnc:17635	0.7017603600725304
1	hgnc:11998	0.1012065715189121	hgnc:1508	-0.6445350091312073	hgnc:16028	0.6454640894674593	hgnc:17635	-0.06884463148214703
1	hgnc:11998	0.5608140713214527	hgnc:1508	0.3993248449152691	hgnc:16028	0.29907530694188544	hgnc:17635	0.743855003848336
1	hgnc:11998	0.19255406480585813	hgnc:1508	-0.48542758106188344	hgnc:16028	0.5622303717881827	hgnc:17635	-0.013905028028830868
1	hgnc:11998	0.35242327209054447	hgnc:1508	-0.5423449290710919	hgnc:16028	-1.094129515222039	hgnc:17635	-0.1621300393648466
1	hgnc:11998	-0.6012238169916155	hgnc:1508	0.7230234969390612	hgnc:16028	0.4453564684946168	hgnc:17635	0.5162672756104534
1	hgnc:11998	0.615101744894625	hgnc:1508	-0.3124097660330882	hgnc:16028	0.4826246496716937	hgnc:17635	0.14921700673885718
1	hgnc:11998	-0.9359903782958212	hgnc:1508	0.20448627758582938	hgnc:16028	1.0316217188974628	hgnc:17635	-0.7168273824281003
1	hgnc:11998	-0.5577635965836585	hgnc:1508	0.4843605928239524	hgnc:16028	1.152656329896246	hgnc:17635	1.3236617865088647
1	hgnc:11998	0.9911003052326597	hgnc:1508	-0.038580997748145884	hgnc:16028	0.42168428110383493	hgnc:17635	0.797658700847818
1	hgnc:11998	-0.44860347487398156	hgnc:1508	0.6319523133302152	hgnc:16028	0.6898476647131144	hgnc:17635	0.938285374919462
1	hgnc:11998	-0.6659212621551964	hgnc:1508	-0.9185268574900343	hgnc:16028	0.1366467086633527	hgnc:17635	-0.5320089727797204
1	hgnc:11998	0.6325504601639205	hgnc:1508	-0.2208380017625939	hgnc:16028	-0.3690664775662657	hgnc:17635	0.9876430610618661
1	hgnc:11998	0.8720116235558715	hgnc:1508	0.3032134528786626	hgnc:16028	0.7785040690589332	hgnc:17635	0.5433764915482675
1	hgnc:11998	-0.5017021481377144	hgnc:1508	0.060321300100195735	hgnc:16028	0.5777135381931217	hgnc:17635	0.9912893722859304
1	hgnc:11998	-0.3606300662567823	hgnc:1508	-0.3426478276066732	hgnc:16028	-0.01696271001769345	hgnc:17635	-1.0541039585499365
1	hgnc:11998	0.4578597175226822	hgnc:1508	-0.278470815840269	hgnc:16028	0.16639733905454374	hgnc:17635	0.5791916136656602
1	hgnc:11998	0.8961945978150265	hgnc:1508	1.2052689516851842	hgnc:16028	1.0054162705893148	hgnc:17635	0.8399213894402937
1	hgnc:11998	0.5531326891487243	hgnc:1508	1.0832427839973624	hgnc:16028	0.8544318663979406	hgnc:17635	1.8706871749206377
1	hgnc:11998	-0.07012005596263893	hgnc:1508	0.29598445487330644	hgnc:16028	0.25597197649225834	hgnc:17635	0.22322356268788315
1	hgnc:11998	-0.6414168052027571	hgnc:1508	-0.25554599472393336	hgnc:16028	0.578349920295517	hgnc:17635	-0.43440841540936626
1	hgnc:11998	0.05921592563242428	hgnc:1508	0.5313005949304733	hgnc:16028	-0.06411434538523819	hgnc:17635	0.254863851097986
1	hgnc:11998	-0.7889798180709477	hgnc:1508	-0.8423504168418298	hgnc:16028	-1.0862971132150974	hgnc:17635	-0.8477940652465277
1	hgnc:11998	-0.8280602864471851	hgnc:1508	-0.2903058398011707	hgnc:16028	0.4360062690722944	hgnc:17635	-0.4563693060354283
1	hgnc:11998	0.5321594375308571	hgnc:1508	0.07598532872860606	hgnc:16028	0.8015727958150578	hgnc:17635	1.2981814096962234
1	hgnc:11998	-0.9529176310780492	hgnc:1508	0.03360814754661823	hgnc:16028	0.9697295084428006	hgnc:17635	-0.8123225574137506
1	hgnc:11998	-0.5670332718392657	hgnc:1508	-0.2184539420155704	hgnc:16028	-0.17340481070188796	hgnc:17635	0.25395417096150985
1	hgnc:11998	0.6979498735529288	hgnc:1508	-0.3695404338095585	hgnc:16028	0.20642415701020136	hgnc:17635	1.2646099813469178
1	hgnc:11998	-0.5927287111030171	hgnc:1508	0.564880251447422	hgnc:16028	-0.18660276491258665	hgnc:17635	-1.2146699166376216
1	hgnc:11998	0.6981436269664325	hgnc:1508	0.21979266832207683	hgnc:16028	-0.30239782508264595	hgnc:17635	0.16094459890658602
1	hgnc:11998	0.8199883168326842	hgnc:1508	0.13128730832344088	hgnc:16028	1.0407388423991586	hgnc:17635	1.3241220971095133
1	hgnc:11998	-0.3025526374660865	hgnc:1508	0.02000620076617088	hgnc:16028	-0.4640439496908968	hgnc:17635	-0.5220786385888126
1	hgnc:11998	-0.7180358297736127	hgnc:1508	-0.6682553299516858	hgnc:16028	-1.242873783780594	hgnc:17635	-1.4835378245896829
1	hgnc:11998	-0.4694131347699204	hgnc:1508	-1.0378875406594033	hgnc:16028	0.08318856635629512	hgnc:17635	-0.766979794677673
1	hgnc:11998	-0.6857082571418249	hgnc:1508	0.7671334325640895	hgnc:16028	0.8071156101014909	hgnc:17635	-0.8053156698367294
1	hgnc:11998	0.2670337873102713	hgnc:1508	-0.38649114276468577	hgnc:16028	-0.9699778545279165	hgnc:17635	-0.4867297754206148
1	hgnc:11998	-0.6034445032426747	hgnc:1508	-0.8224027333904642	hgnc:16028	-0.8063180996862049	hgnc:17635	-1.556590738232783
1	hgnc:11998	0.49830544559251977	hgnc:1508	0.5993896545948099	hgnc:16028	0.8650590870696333	hgnc:17635	1.6984917267180957
1	hgnc:11998	-0.0644872146119515	hgnc:1508	-0.0929357034525665	hgnc:16028	0.3782133593836181	hgnc:17635	-0.2752664224823378
1	hgnc:11998	-0.17975442664384378	hgnc:1508	-0.21010487858490068	hgnc:16028	0.18713390109362982	hgnc:17635	-0.27078929332815627
1	hgnc:11998	0.30937751601032515	hgnc:1508	0.4851702219801876	hgnc:16028	0.45706240320594244	hgnc:17635	-0.27965884652996587
1	hgnc:11998	0.24635101785334124	hgnc:1508	0.4394234443831178	hgnc:16028	0.8652042893603475	hgnc:17635	1.8190110236503738
1	hgnc:11998	0.7911266936592796	hgnc:1508	-0.4520596843971112	hgnc:16028	0.657529525186533	hgnc:17635	1.1724003823159912
1	hgnc:11998	-0.397859182438256	hgnc:1508	0.274599118732196	hgnc:16028	-0.050265742214316705	hgnc:17635	-0.13801660337028077
1	hgnc:11998	0.40847162080751875	hgnc:1508	0.4954174609304329	hgnc:16028	-0.4801193692358277	hgnc:17635	-1.0535014148376858
1	hgnc:11998	0.37842307685758403	hgnc:1508	0.4577398616008145	hgnc:16028	1.1258103760530145	hgnc:17635	1.7524689942376335
1	hgnc:11998	0.08301627731767036	hgnc:1508	0.9833585844475388	hgnc:16028	0.5534005633258193	hgnc:17635	0.07464957566251984
1	hgnc:11998	-0.35475372320218534	hgnc:1508	-0.3690923467494474	hgnc:16028	-0.870076129272459	hgnc:17635	-0.6405759355778282
1	hgnc:11998	0.11791131370371777	hgnc:1508	0.1275687729372473	hgnc:16028	-0.43182488111547573	hgnc:17635	-0.8371192342079888
1	hgnc:11998	-0.8539706744655897	hgnc:1508	0.714262591714338	hgnc:16028	-0.12587147221170936	hgnc:17635	-0.264814509412997
1	hgnc:11998	-0.3804640635888952	hgnc:1508	-0.9213626574590678	hgnc:16028	-0.7817660170395475	hgnc:17635	-1.2614350497871107
1	hgnc:11998	0.4298002174785416	hgnc:1508	0.6521804333151106	hgnc:16028	1.044517354106882	hgnc:17635	1.538889486747587
1	hgnc:11998	-0.6039038270154966	hgnc:1508	0.41147667761710505	hgnc:16028	1.1007955317075073	hgnc:17635	-0.02101505879565868
1	hgnc:11998	0.9891982476357584	hgnc:1508	-0.14426980247001225	hgnc:16028	-0.8389680245606866	hgnc:17635	-0.864890259999142
1	hgnc:11998	0.6108174184085671	hgnc:1508	-0.40426967287865423	hgnc:16028	-0.6452154907143683	hgnc:17635	-0.8200018703417832
1	hgnc:11998	-0.8820330409897803	hgnc:1508	0.7233743252096108	hgnc:16028	-0.32952233481536486	hgnc:17635	-1.2569329413450558
1	hgnc:11998	-0.08501261779667679	hgnc:1508	0.40804538382267697	hgnc:16028	-0.10778245903469272	hgnc:17635	-1.0046773967510803
1	hgnc:11998	-0.8497655463465383	hgnc:1508	-1.1026269472710284	hgnc:16028	-0.43774801451654033	hgnc:17635	-1.4231326351061329
1	hgnc:11998	0.7465689699132134	hgnc:1508	-0.6971960707460778	hgnc:16028	0.5484490446157567	hgnc:17635	0.6007141821797666
1	hgnc:11998	-0.6596116112308026	hgnc:1508	0.6856403285664119	hgnc:16028	-0.3362811748497178	hgnc:17635	-1.5905600723325697
1	hgnc:11998	-0.6431732552213323	hgnc:1508	-1.1706550399530307	hgnc:16028	0.24652633165184623	hgnc:17635	0.5089584807985039
1	hgnc:11998	-0.561482097338089	hgnc:1508	0.5131376534140355	hgnc:16028	-0.48316307564840144	hgnc:17635	-1.0291448892340762
1	hgnc:11998	0.8635433403453106	hgnc:1508	0.5578763835076522	hgnc:16028	0.9617712124941535	hgnc:17635	1.8008577463917408
1	hgnc:11998	-0.00544805169592677	hgnc:1508	0.4708172347754448	hgnc:16028	-0.20639600861454135	hgnc:17635	-0.9014395643308606
1	hgnc:11998	0.31281217893229507	hgnc:1508	0.4040551576149618	hgnc:16028	-0.5662401942965141	hgnc:17635	0.6688969200942646
1	hgnc:11998	-0.8925080047250604	hgnc:1508	-0.9079263984765401	hgnc:16028	-0.48448237114937137	hgnc:17635	-0.7458626266314539
1	hgnc:11998	-0.8309477372337051	hgnc:1508	-0.41803490525749154	hgnc:16028	0.7160144476151205	hgnc:17635	0.06035289373398134
1	hgnc:11998	-0.34871625957956076	hgnc:1508	-0.5162304155678381	hgnc:16028	-0.7865728683531654	hgnc:17635	-0.7878008700419643
1	hgnc:11998	0.08183919589479327	hgnc:1508	0.05678396493726268	hgnc:16028	-0.8251748450578774	hgnc:17635	-1.5606620912705944
1	hgnc:11998	-0.3859898586410011	hgnc:1508	0.8535497375380352	hgnc:16028	1.3519401863926541	hgnc:17635	0.7538905969899168
1	hgnc:11998	0.24961808072482183	hgnc:1508	-0.667914384520305	hgnc:16028	0.48484361903163853	hgnc:17635	1.428411952026243
